Y	M	D	H	T
2021	9	26	12	31.31
2021	9	26	13	31.59
2021	9	26	14	31.44
2021	9	26	15	30.73
2021	9	26	16	29.38
2021	9	26	17	26.71
2021	9	26	18	24.49
2021	9	26	19	23.09
2021	9	26	20	22.17
2021	9	26	21	21.52
2021	9	26	22	21.17
2021	9	26	23	20.62
2021	9	27	0	20.05
2021	9	27	1	19.58
2021	9	27	2	19.07
2021	9	27	3	18.44
2021	9	27	4	17.9
2021	9	27	5	17.46
2021	9	27	6	19.33
2021	9	27	7	22.56
2021	9	27	8	25.12
2021	9	27	9	26.94
2021	9	27	10	28.44
2021	9	27	11	29.64
2021	9	27	12	30.47
2021	9	27	13	30.8
2021	9	27	14	30.54
2021	9	27	15	29.67
2021	9	27	16	28.08
2021	9	27	17	24.9
2021	9	27	18	22.51
2021	9	27	19	21.34
2021	9	27	20	20.22
2021	9	27	21	19.3
2021	9	27	22	18.65
2021	9	27	23	18.23
2021	9	28	0	17.8
2021	9	28	1	17.19
2021	9	28	2	16.52
2021	9	28	3	15.93
2021	9	28	4	15.39
2021	9	28	5	15
2021	9	28	6	16.89
2021	9	28	7	20.65
2021	9	28	8	23.63
2021	9	28	9	25.32
2021	9	28	10	26.61
2021	9	28	11	27.57
2021	9	28	12	28.16
2021	9	28	13	28.33
2021	9	28	14	27.98
2021	9	28	15	27.1
2021	9	28	16	25.62
2021	9	28	17	22.42
2021	9	28	18	20.16
2021	9	28	19	19.19
2021	9	28	20	18.43
2021	9	28	21	17.77
2021	9	28	22	17.12
2021	9	28	23	16.51
2021	9	29	0	15.98
2021	9	29	1	15.51
2021	9	29	2	15.12
2021	9	29	3	14.8
2021	9	29	4	14.52
2021	9	29	5	14.3
2021	9	29	6	17.55
2021	9	29	7	21.62
2021	9	29	8	24.26
2021	9	29	9	25.95
2021	9	29	10	27.33
2021	9	29	11	28.33
2021	9	29	12	28.93
2021	9	29	13	29.13
2021	9	29	14	28.97
2021	9	29	15	28.33
2021	9	29	16	27.15
2021	9	29	17	23.69
2021	9	29	18	21.47
2021	9	29	19	20.37
2021	9	29	20	19.37
2021	9	29	21	18.52
2021	9	29	22	17.87
2021	9	29	23	17.38
2021	9	30	0	17.03
2021	9	30	1	16.59
2021	9	30	2	16.11
2021	9	30	3	15.58
2021	9	30	4	15.09
2021	9	30	5	14.85
2021	9	30	6	17.63
2021	9	30	7	21.15
2021	9	30	8	24.03
2021	9	30	9	25.98
2021	9	30	10	27.49
2021	9	30	11	28.57
2021	9	30	12	29.26
2021	9	30	13	29.51
2021	9	30	14	29.19
2021	9	30	15	28.4
2021	9	30	16	27.08
2021	9	30	17	23.87
2021	9	30	18	21.54
2021	9	30	19	20.44
2021	9	30	20	19.58
2021	9	30	21	18.92
2021	9	30	22	18.48
2021	9	30	23	18.2
2021	10	1	0	17.87
2021	10	1	1	17.58
2021	10	1	2	17.37
2021	10	1	3	17.23
2021	10	1	4	17.08
2021	10	1	5	16.8
2021	10	1	6	19.4
2021	10	1	7	22.85
2021	10	1	8	25.33
2021	10	1	9	27.12
2021	10	1	10	28.48
2021	10	1	11	29.49
2021	10	1	12	30.14
2021	10	1	13	30.35
2021	10	1	14	30.02
2021	10	1	15	28.99
2021	10	1	16	27.4
2021	10	1	17	25.2
2021	10	1	18	23.73
2021	10	1	19	22.8
2021	10	1	20	21.93
2021	10	1	21	21.28
2021	10	1	22	20.89
2021	10	1	23	20.58
2021	10	2	0	20.25
2021	10	2	1	20.09
2021	10	2	2	19.84
2021	10	2	3	19.26
2021	10	2	4	18.7
2021	10	2	5	18.29
2021	10	2	6	19.12
2021	10	2	7	21.3
2021	10	2	8	23.59
2021	10	2	9	25.3
2021	10	2	10	26.69
2021	10	2	11	27.78
2021	10	2	12	28.14
2021	10	2	13	27.87
2021	10	2	14	27.65
2021	10	2	15	27.32
2021	10	2	16	26.43
2021	10	2	17	24.08
2021	10	2	18	22.63
2021	10	2	19	21.81
2021	10	2	20	21.08
2021	10	2	21	20.4
2021	10	2	22	19.77
2021	10	2	23	19.29
2021	10	3	0	18.81
2021	10	3	1	18.32
2021	10	3	2	17.85
2021	10	3	3	17.49
2021	10	3	4	17.15
2021	10	3	5	16.87
2021	10	3	6	18.23
2021	10	3	7	20.59
2021	10	3	8	23.34
2021	10	3	9	25.85
2021	10	3	10	27.51
2021	10	3	11	28.74
2021	10	3	12	29.58
2021	10	3	13	30
2021	10	3	14	29.9
2021	10	3	15	29.27
2021	10	3	16	27.93
2021	10	3	17	24.89
2021	10	3	18	22.7
2021	10	3	19	21.19
2021	10	3	20	19.87
2021	10	3	21	19.45
2021	10	3	22	19.13
2021	10	3	23	18.69
2021	10	4	0	18
2021	10	4	1	17.15
2021	10	4	2	16.24
2021	10	4	3	15.75
2021	10	4	4	15.35
2021	10	4	5	15
2021	10	4	6	18.08
2021	10	4	7	21.93
2021	10	4	8	24.6
2021	10	4	9	26.57
2021	10	4	10	28.03
2021	10	4	11	29.12
2021	10	4	12	29.82
2021	10	4	13	30.12
2021	10	4	14	29.97
2021	10	4	15	29.33
2021	10	4	16	28.06
2021	10	4	17	24.95
2021	10	4	18	22.82
2021	10	4	19	20.9
2021	10	4	20	19.48
2021	10	4	21	18.48
2021	10	4	22	17.76
2021	10	4	23	17.23
2021	10	5	0	16.76
2021	10	5	1	16.34
2021	10	5	2	15.97
2021	10	5	3	15.62
2021	10	5	4	15.33
2021	10	5	5	15.12
2021	10	5	6	18.21
2021	10	5	7	22.41
2021	10	5	8	25.09
2021	10	5	9	26.99
2021	10	5	10	28.3
2021	10	5	11	29.23
2021	10	5	12	29.91
2021	10	5	13	30.33
2021	10	5	14	30.27
2021	10	5	15	29.65
2021	10	5	16	28.38
2021	10	5	17	25.35
2021	10	5	18	23.05
2021	10	5	19	21.96
2021	10	5	20	21.12
2021	10	5	21	20.48
2021	10	5	22	19.94
2021	10	5	23	19.1
2021	10	6	0	17.96
2021	10	6	1	16.95
2021	10	6	2	16.29
2021	10	6	3	15.86
2021	10	6	4	15.52
2021	10	6	5	15.23
2021	10	6	6	18.15
2021	10	6	7	22.4
2021	10	6	8	25.03
2021	10	6	9	26.84
2021	10	6	10	28.23
2021	10	6	11	29.19
2021	10	6	12	29.83
2021	10	6	13	30.09
2021	10	6	14	29.94
2021	10	6	15	29.3
2021	10	6	16	28.03
2021	10	6	17	24.88
2021	10	6	18	22.72
2021	10	6	19	22.15
2021	10	6	20	21.99
2021	10	6	21	20.87
2021	10	6	22	19.28
2021	10	6	23	17.89
2021	10	7	0	17.18
2021	10	7	1	16.78
2021	10	7	2	16.41
2021	10	7	3	16.18
2021	10	7	4	16.16
2021	10	7	5	16.17
2021	10	7	6	18.55
2021	10	7	7	21.97
2021	10	7	8	24.34
2021	10	7	9	25.98
2021	10	7	10	27.26
2021	10	7	11	28.16
2021	10	7	12	28.73
2021	10	7	13	29.16
2021	10	7	14	29.19
2021	10	7	15	28.68
2021	10	7	16	27.45
2021	10	7	17	24.46
2021	10	7	18	22.42
2021	10	7	19	21.79
2021	10	7	20	20.58
2021	10	7	21	19.08
2021	10	7	22	17.85
2021	10	7	23	16.89
2021	10	8	0	16.28
2021	10	8	1	15.94
2021	10	8	2	15.92
2021	10	8	3	16.19
2021	10	8	4	16.27
2021	10	8	5	16.1
2021	10	8	6	17.8
2021	10	8	7	22.29
2021	10	8	8	24.93
2021	10	8	9	26.61
2021	10	8	10	27.94
2021	10	8	11	29.01
2021	10	8	12	29.69
2021	10	8	13	29.97
2021	10	8	14	29.76
2021	10	8	15	29.01
2021	10	8	16	27.62
2021	10	8	17	24.05
2021	10	8	18	21.83
2021	10	8	19	20.19
2021	10	8	20	19.03
2021	10	8	21	18.2
2021	10	8	22	17.44
2021	10	8	23	16.73
2021	10	9	0	16.26
2021	10	9	1	16.1
2021	10	9	2	16.2
2021	10	9	3	16.39
2021	10	9	4	16.56
2021	10	9	5	16.58
2021	10	9	6	17.94
2021	10	9	7	22.2
2021	10	9	8	25.07
2021	10	9	9	26.81
2021	10	9	10	28.12
2021	10	9	11	29.12
2021	10	9	12	29.8
2021	10	9	13	30.08
2021	10	9	14	29.9
2021	10	9	15	29.14
2021	10	9	16	27.72
2021	10	9	17	24.28
2021	10	9	18	22.13
2021	10	9	19	20.94
2021	10	9	20	20.02
2021	10	9	21	19.37
2021	10	9	22	18.73
2021	10	9	23	18.19
2021	10	10	0	17.67
2021	10	10	1	17.23
2021	10	10	2	16.87
2021	10	10	3	16.32
2021	10	10	4	15.82
2021	10	10	5	15.52
2021	10	10	6	17.51
2021	10	10	7	21.76
2021	10	10	8	24.98
2021	10	10	9	26.8
2021	10	10	10	28.16
2021	10	10	11	29.19
2021	10	10	12	29.87
2021	10	10	13	30.06
2021	10	10	14	29.76
2021	10	10	15	28.88
2021	10	10	16	27.33
2021	10	10	17	23.65
2021	10	10	18	21.52
2021	10	10	19	20.24
2021	10	10	20	19.18
2021	10	10	21	18.31
2021	10	10	22	17.58
2021	10	10	23	16.95
2021	10	11	0	16.41
2021	10	11	1	15.9
2021	10	11	2	15.92
2021	10	11	3	15.48
2021	10	11	4	14.96
2021	10	11	5	14.75
2021	10	11	6	17.4
2021	10	11	7	21.86
2021	10	11	8	25.35
2021	10	11	9	27.15
2021	10	11	10	28.58
2021	10	11	11	29.69
2021	10	11	12	30.37
2021	10	11	13	30.52
2021	10	11	14	30.08
2021	10	11	15	28.97
2021	10	11	16	27.19
2021	10	11	17	23.87
2021	10	11	18	21.98
2021	10	11	19	20.89
2021	10	11	20	19.8
2021	10	11	21	18.9
2021	10	11	22	18.15
2021	10	11	23	17.44
2021	10	12	0	16.73
2021	10	12	1	16.07
2021	10	12	2	15.48
2021	10	12	3	15
2021	10	12	4	14.77
2021	10	12	5	14.98
2021	10	12	6	17.28
2021	10	12	7	21.69
2021	10	12	8	24.83
2021	10	12	9	26.56
2021	10	12	10	27.98
2021	10	12	11	29.07
2021	10	12	12	29.69
2021	10	12	13	29.85
2021	10	12	14	29.44
2021	10	12	15	28.47
2021	10	12	16	26.87
2021	10	12	17	22.91
2021	10	12	18	20.79
2021	10	12	19	19.63
2021	10	12	20	18.76
2021	10	12	21	18.12
2021	10	12	22	17.51
2021	10	12	23	16.85
2021	10	13	0	16.29
2021	10	13	1	15.96
2021	10	13	2	15.76
2021	10	13	3	15.6
2021	10	13	4	15.4
2021	10	13	5	15.16
2021	10	13	6	17.18
2021	10	13	7	21.04
2021	10	13	8	24.36
2021	10	13	9	26.31
2021	10	13	10	27.69
2021	10	13	11	28.61
2021	10	13	12	29.12
2021	10	13	13	29.23
2021	10	13	14	28.94
2021	10	13	15	28.19
2021	10	13	16	26.93
2021	10	13	17	24.05
2021	10	13	18	21.76
2021	10	13	19	19.85
2021	10	13	20	18.68
2021	10	13	21	18.15
2021	10	13	22	17.8
2021	10	13	23	17.31
2021	10	14	0	16.9
2021	10	14	1	16.53
2021	10	14	2	16.28
2021	10	14	3	16.1
2021	10	14	4	15.91
2021	10	14	5	15.72
2021	10	14	6	17.21
2021	10	14	7	21.92
2021	10	14	8	24.94
2021	10	14	9	26.59
2021	10	14	10	27.83
2021	10	14	11	28.73
2021	10	14	12	29.25
2021	10	14	13	29.37
2021	10	14	14	28.97
2021	10	14	15	28
2021	10	14	16	26.4
2021	10	14	17	22.59
2021	10	14	18	20.55
2021	10	14	19	19.31
2021	10	14	20	18.29
2021	10	14	21	17.49
2021	10	14	22	16.88
2021	10	14	23	16.46
2021	10	15	0	16.15
2021	10	15	1	15.92
2021	10	15	2	15.7
2021	10	15	3	15.44
2021	10	15	4	15.23
2021	10	15	5	15.2
2021	10	15	6	17.01
2021	10	15	7	21.75
2021	10	15	8	25.15
2021	10	15	9	26.96
2021	10	15	10	28.36
2021	10	15	11	29.39
2021	10	15	12	29.98
2021	10	15	13	30.03
2021	10	15	14	29.48
2021	10	15	15	28.31
2021	10	15	16	26.51
2021	10	15	17	22.89
2021	10	15	18	20.9
2021	10	15	19	19.64
2021	10	15	20	18.55
2021	10	15	21	17.71
2021	10	15	22	17.08
2021	10	15	23	16.58
2021	10	16	0	16.12
2021	10	16	1	15.67
2021	10	16	2	15.24
2021	10	16	3	14.82
2021	10	16	4	14.49
2021	10	16	5	14.51
2021	10	16	6	16.76
2021	10	16	7	21.53
2021	10	16	8	25.25
2021	10	16	9	27.04
2021	10	16	10	28.34
2021	10	16	11	29.21
2021	10	16	12	29.65
2021	10	16	13	29.65
2021	10	16	14	29.22
2021	10	16	15	28.3
2021	10	16	16	26.73
2021	10	16	17	22.64
2021	10	16	18	20.76
2021	10	16	19	19.67
2021	10	16	20	18.53
2021	10	16	21	17.48
2021	10	16	22	16.84
2021	10	16	23	16.66
2021	10	17	0	16.76
2021	10	17	1	16.98
2021	10	17	2	17.16
2021	10	17	3	17.27
2021	10	17	4	17.19
2021	10	17	5	16.91
2021	10	17	6	17.64
2021	10	17	7	21.55
2021	10	17	8	24.96
2021	10	17	9	26.63
2021	10	17	10	27.84
2021	10	17	11	28.68
2021	10	17	12	29.08
2021	10	17	13	29.07
2021	10	17	14	28.56
2021	10	17	15	27.55
2021	10	17	16	25.95
2021	10	17	17	21.89
2021	10	17	18	19.98
2021	10	17	19	18.91
2021	10	17	20	18.01
2021	10	17	21	17.3
2021	10	17	22	16.98
2021	10	17	23	16.95
2021	10	18	0	16.82
2021	10	18	1	16.49
2021	10	18	2	16.02
2021	10	18	3	15.59
2021	10	18	4	15.33
2021	10	18	5	15.31
2021	10	18	6	16.75
2021	10	18	7	21.12
2021	10	18	8	24.33
2021	10	18	9	26.12
2021	10	18	10	27.49
2021	10	18	11	28.4
2021	10	18	12	28.85
2021	10	18	13	28.81
2021	10	18	14	28.25
2021	10	18	15	27.13
2021	10	18	16	25.37
2021	10	18	17	21.51
2021	10	18	18	19.46
2021	10	18	19	18.17
2021	10	18	20	17.15
2021	10	18	21	16.34
2021	10	18	22	15.76
2021	10	18	23	15.45
2021	10	19	0	15.26
2021	10	19	1	14.76
2021	10	19	2	14.4
2021	10	19	3	14.21
2021	10	19	4	13.71
2021	10	19	5	13.29
2021	10	19	6	15.42
2021	10	19	7	19.82
2021	10	19	8	23.79
2021	10	19	9	25.76
2021	10	19	10	27.05
2021	10	19	11	27.88
2021	10	19	12	28.3
2021	10	19	13	28.23
2021	10	19	14	27.61
2021	10	19	15	26.59
2021	10	19	16	25.08
2021	10	19	17	21.43
2021	10	19	18	19.34
2021	10	19	19	17.89
2021	10	19	20	16.77
2021	10	19	21	16.46
2021	10	19	22	16.98
2021	10	19	23	17.37
2021	10	20	0	17.35
2021	10	20	1	17.03
2021	10	20	2	16.45
2021	10	20	3	15.86
2021	10	20	4	15.38
2021	10	20	5	15.06
2021	10	20	6	16.54
2021	10	20	7	21.05
2021	10	20	8	24.14
2021	10	20	9	26.03
2021	10	20	10	27.2
2021	10	20	11	27.99
2021	10	20	12	28.05
2021	10	20	13	27.65
2021	10	20	14	26.85
2021	10	20	15	25.65
2021	10	20	16	24.14
2021	10	20	17	21.98
2021	10	20	18	20.62
2021	10	20	19	19.5
2021	10	20	20	18.59
2021	10	20	21	17.86
2021	10	20	22	17.34
2021	10	20	23	17.07
2021	10	21	0	17.01
2021	10	21	1	17.05
2021	10	21	2	17.09
2021	10	21	3	17.06
2021	10	21	4	16.91
2021	10	21	5	16.65
2021	10	21	6	17.75
2021	10	21	7	20.94
2021	10	21	8	23.52
2021	10	21	9	25.21
2021	10	21	10	26.4
2021	10	21	11	27.26
2021	10	21	12	27.6
2021	10	21	13	27.52
2021	10	21	14	27.02
2021	10	21	15	25.98
2021	10	21	16	24.48
2021	10	21	17	22.14
2021	10	21	18	20.62
2021	10	21	19	19.3
2021	10	21	20	18.19
2021	10	21	21	17.95
2021	10	21	22	18.21
2021	10	21	23	18.17
2021	10	22	0	17.78
2021	10	22	1	17.37
2021	10	22	2	17.12
2021	10	22	3	16.91
2021	10	22	4	16.64
2021	10	22	5	16.36
2021	10	22	6	17.76
2021	10	22	7	21.14
2021	10	22	8	24.09
2021	10	22	9	25.83
2021	10	22	10	26.94
2021	10	22	11	27.77
2021	10	22	12	28.1
2021	10	22	13	27.99
2021	10	22	14	27.56
2021	10	22	15	26.59
2021	10	22	16	25.28
2021	10	22	17	23.14
2021	10	22	18	21.8
2021	10	22	19	20.9
2021	10	22	20	19.98
2021	10	22	21	19.24
2021	10	22	22	18.72
2021	10	22	23	18.27
2021	10	23	0	18.05
2021	10	23	1	17.8
2021	10	23	2	17.43
2021	10	23	3	17.05
2021	10	23	4	16.66
2021	10	23	5	16.29
2021	10	23	6	17.29
2021	10	23	7	21.03
2021	10	23	8	24.42
2021	10	23	9	26.34
2021	10	23	10	27.44
2021	10	23	11	28.1
2021	10	23	12	28.37
2021	10	23	13	28.24
2021	10	23	14	27.76
2021	10	23	15	26.76
2021	10	23	16	25.42
2021	10	23	17	22.82
2021	10	23	18	21.44
2021	10	23	19	20.55
2021	10	23	20	20.05
2021	10	23	21	19.64
2021	10	23	22	19.27
2021	10	23	23	18.9
2021	10	24	0	18.57
2021	10	24	1	18.22
2021	10	24	2	17.8
2021	10	24	3	17.33
2021	10	24	4	16.94
2021	10	24	5	16.6
2021	10	24	6	17.51
2021	10	24	7	21.16
2021	10	24	8	24.56
2021	10	24	9	26.43
2021	10	24	10	27.64
2021	10	24	11	28.44
2021	10	24	12	28.77
2021	10	24	13	28.73
2021	10	24	14	28.07
2021	10	24	15	27.08
2021	10	24	16	25.69
2021	10	24	17	23.19
2021	10	24	18	21.93
2021	10	24	19	20.77
2021	10	24	20	19.62
2021	10	24	21	18.59
2021	10	24	22	17.81
2021	10	24	23	17.17
2021	10	25	0	16.62
2021	10	25	1	16.09
2021	10	25	2	15.65
2021	10	25	3	15.3
2021	10	25	4	15.06
2021	10	25	5	15.15
2021	10	25	6	16.69
2021	10	25	7	21.18
2021	10	25	8	23.98
2021	10	25	9	25.62
2021	10	25	10	26.89
2021	10	25	11	27.73
2021	10	25	12	28.02
2021	10	25	13	27.83
2021	10	25	14	27.22
2021	10	25	15	26.23
2021	10	25	16	24.62
2021	10	25	17	21.74
2021	10	25	18	20.19
2021	10	25	19	18.95
2021	10	25	20	17.92
2021	10	25	21	17.65
2021	10	25	22	17.53
2021	10	25	23	17.51
2021	10	26	0	17.28
2021	10	26	1	17.07
2021	10	26	2	16.9
2021	10	26	3	16.5
2021	10	26	4	15.97
2021	10	26	5	15.5
2021	10	26	6	16.55
2021	10	26	7	20.9
2021	10	26	8	23.16
2021	10	26	9	24.58
2021	10	26	10	25.84
2021	10	26	11	26.8
2021	10	26	12	27.2
2021	10	26	13	27.09
2021	10	26	14	26.48
2021	10	26	15	25.43
2021	10	26	16	23.91
2021	10	26	17	21.33
2021	10	26	18	19.62
2021	10	26	19	18.52
2021	10	26	20	17.7
2021	10	26	21	17.08
2021	10	26	22	16.58
2021	10	26	23	16.21
2021	10	27	0	15.88
2021	10	27	1	15.55
2021	10	27	2	15.26
2021	10	27	3	15.04
2021	10	27	4	15.11
2021	10	27	5	15.23
2021	10	27	6	16.22
2021	10	27	7	20.51
2021	10	27	8	23.33
2021	10	27	9	24.98
2021	10	27	10	26.12
2021	10	27	11	26.83
2021	10	27	12	27.13
2021	10	27	13	26.98
2021	10	27	14	26.35
2021	10	27	15	25.2
2021	10	27	16	23.65
2021	10	27	17	20.97
2021	10	27	18	19.37
2021	10	27	19	18.26
2021	10	27	20	17.48
2021	10	27	21	17.01
2021	10	27	22	16.59
2021	10	27	23	16.12
2021	10	28	0	15.55
2021	10	28	1	15.2
2021	10	28	2	15.06
2021	10	28	3	15.04
2021	10	28	4	15.25
2021	10	28	5	15.68
2021	10	28	6	16.76
2021	10	28	7	19.62
2021	10	28	8	23.03
2021	10	28	9	25.13
2021	10	28	10	25.98
2021	10	28	11	26.35
2021	10	28	12	25.91
2021	10	28	13	24.99
2021	10	28	14	23.94
2021	10	28	15	23.09
2021	10	28	16	22.11
2021	10	28	17	20.71
2021	10	28	18	19.8
2021	10	28	19	18.94
2021	10	28	20	18.28
2021	10	28	21	17.72
2021	10	28	22	17.29
2021	10	28	23	16.77
2021	10	29	0	16.32
2021	10	29	1	15.68
2021	10	29	2	15.36
2021	10	29	3	15.31
2021	10	29	4	15.24
2021	10	29	5	14.92
2021	10	29	6	15.91
2021	10	29	7	20
2021	10	29	8	22.99
2021	10	29	9	24.92
2021	10	29	10	26.25
2021	10	29	11	27.06
2021	10	29	12	27.19
2021	10	29	13	26.98
2021	10	29	14	26.3
2021	10	29	15	25.29
2021	10	29	16	23.97
2021	10	29	17	21.98
2021	10	29	18	21.1
2021	10	29	19	20.48
2021	10	29	20	19.8
2021	10	29	21	19.21
2021	10	29	22	18.61
2021	10	29	23	17.9
2021	10	30	0	17
2021	10	30	1	15.87
2021	10	30	2	15.58
2021	10	30	3	15.34
2021	10	30	4	15.16
2021	10	30	5	15.2
2021	10	30	6	16.51
2021	10	30	7	19.91
2021	10	30	8	22.18
2021	10	30	9	23.42
2021	10	30	10	24.13
2021	10	30	11	24.59
2021	10	30	12	24.99
2021	10	30	13	25.18
2021	10	30	14	24.87
2021	10	30	15	24.1
2021	10	30	16	22.95
2021	10	30	17	20.24
2021	10	30	18	19.08
2021	10	30	19	18.2
2021	10	30	20	17.26
2021	10	30	21	16.51
2021	10	30	22	15.92
2021	10	30	23	15.43
2021	10	31	0	14.81
2021	10	31	1	14.17
2021	10	31	2	13.67
2021	10	31	3	13.23
2021	10	31	4	12.89
2021	10	31	5	12.65
2021	10	31	6	14.09
2021	10	31	7	18.72
2021	10	31	8	22.05
2021	10	31	9	23.84
2021	10	31	10	25.35
2021	10	31	11	26.52
2021	10	31	12	27.29
2021	10	31	13	27.6
2021	10	31	14	27.37
2021	10	31	15	26.51
2021	10	31	16	24.81
2021	10	31	17	21.19
2021	10	31	18	19.57
2021	10	31	19	18.54
2021	10	31	20	17.73
2021	10	31	21	16.94
2021	10	31	22	16.28
2021	10	31	23	15.85
2021	11	1	0	15.55
2021	11	1	1	15.28
2021	11	1	2	15.06
2021	11	1	3	14.9
2021	11	1	4	14.87
2021	11	1	5	14.99
2021	11	1	6	15.9
2021	11	1	7	19.77
2021	11	1	8	22.62
2021	11	1	9	24.35
2021	11	1	10	25.76
2021	11	1	11	26.83
2021	11	1	12	27.53
2021	11	1	13	27.74
2021	11	1	14	27.4
2021	11	1	15	26.48
2021	11	1	16	24.71
2021	11	1	17	20.98
2021	11	1	18	19.35
2021	11	1	19	18.06
2021	11	1	20	16.96
2021	11	1	21	16.06
2021	11	1	22	15.33
2021	11	1	23	14.77
2021	11	2	0	14.44
2021	11	2	1	14.31
2021	11	2	2	14.31
2021	11	2	3	14.32
2021	11	2	4	14.24
2021	11	2	5	14.43
2021	11	2	6	15.45
2021	11	2	7	19.37
2021	11	2	8	22.66
2021	11	2	9	24.55
2021	11	2	10	25.95
2021	11	2	11	26.98
2021	11	2	12	27.55
2021	11	2	13	27.61
2021	11	2	14	27.12
2021	11	2	15	26.07
2021	11	2	16	24.19
2021	11	2	17	20.29
2021	11	2	18	18.61
2021	11	2	19	17.52
2021	11	2	20	16.89
2021	11	2	21	16.9
2021	11	2	22	17.36
2021	11	2	23	17.66
2021	11	3	0	17.72
2021	11	3	1	17.56
2021	11	3	2	17.19
2021	11	3	3	16.82
2021	11	3	4	16.69
2021	11	3	5	16.51
2021	11	3	6	16.71
2021	11	3	7	19.68
2021	11	3	8	22.25
2021	11	3	9	23.8
2021	11	3	10	25.29
2021	11	3	11	26.38
2021	11	3	12	26.56
2021	11	3	13	25.22
2021	11	3	14	24.56
2021	11	3	15	24.27
2021	11	3	16	23.01
2021	11	3	17	19.2
2021	11	3	18	18.03
2021	11	3	19	17.75
2021	11	3	20	17.71
2021	11	3	21	17.44
2021	11	3	22	16.86
2021	11	3	23	16.32
2021	11	4	0	15.6
2021	11	4	1	14.99
2021	11	4	2	14.52
2021	11	4	3	14.12
2021	11	4	4	13.76
2021	11	4	5	13.33
2021	11	4	6	14.23
2021	11	4	7	19.34
2021	11	4	8	22.51
2021	11	4	9	24.4
2021	11	4	10	25.75
2021	11	4	11	26.66
2021	11	4	12	27.07
2021	11	4	13	26.96
2021	11	4	14	26.36
2021	11	4	15	25.26
2021	11	4	16	23.34
2021	11	4	17	19.2
2021	11	4	18	17.81
2021	11	4	19	16.96
2021	11	4	20	16.32
2021	11	4	21	15.83
2021	11	4	22	15.4
2021	11	4	23	15.06
2021	11	5	0	14.82
2021	11	5	1	14.69
2021	11	5	2	14.62
2021	11	5	3	14.53
2021	11	5	4	14.38
2021	11	5	5	14.02
2021	11	5	6	14.4
2021	11	5	7	19
2021	11	5	8	22.67
2021	11	5	9	24.68
2021	11	5	10	25.98
2021	11	5	11	26.85
2021	11	5	12	27.28
2021	11	5	13	27.23
2021	11	5	14	26.68
2021	11	5	15	25.61
2021	11	5	16	23.66
2021	11	5	17	19.49
2021	11	5	18	18.02
2021	11	5	19	17.05
2021	11	5	20	16.39
2021	11	5	21	15.88
2021	11	5	22	15.4
2021	11	5	23	14.99
2021	11	6	0	14.68
2021	11	6	1	14.46
2021	11	6	2	14.37
2021	11	6	3	14.33
2021	11	6	4	14.26
2021	11	6	5	14.19
2021	11	6	6	14.83
2021	11	6	7	18.88
2021	11	6	8	22.53
2021	11	6	9	24.69
2021	11	6	10	26.04
2021	11	6	11	26.98
2021	11	6	12	27.43
2021	11	6	13	27.39
2021	11	6	14	26.8
2021	11	6	15	25.68
2021	11	6	16	23.69
2021	11	6	17	19.68
2021	11	6	18	18.08
2021	11	6	19	17.02
2021	11	6	20	16.28
2021	11	6	21	15.99
2021	11	6	22	15.97
2021	11	6	23	15.91
2021	11	7	0	15.83
2021	11	7	1	15.78
2021	11	7	2	15.78
2021	11	7	3	15.74
2021	11	7	4	15.62
2021	11	7	5	15.55
2021	11	7	6	16.02
2021	11	7	7	19.51
2021	11	7	8	23.02
2021	11	7	9	24.69
2021	11	7	10	25.84
2021	11	7	11	26.62
2021	11	7	12	27.01
2021	11	7	13	26.9
2021	11	7	14	26.33
2021	11	7	15	25.15
2021	11	7	16	23.33
2021	11	7	17	19.69
2021	11	7	18	18.15
2021	11	7	19	17.01
2021	11	7	20	16.04
2021	11	7	21	15.33
2021	11	7	22	15
2021	11	7	23	15.12
2021	11	8	0	15.6
2021	11	8	1	16.02
2021	11	8	2	16.29
2021	11	8	3	16.2
2021	11	8	4	15.73
2021	11	8	5	15.2
2021	11	8	6	15.28
2021	11	8	7	19.02
2021	11	8	8	22.37
2021	11	8	9	24.16
2021	11	8	10	25.34
2021	11	8	11	26.05
2021	11	8	12	26.22
2021	11	8	13	25.98
2021	11	8	14	25.22
2021	11	8	15	24
2021	11	8	16	22.44
2021	11	8	17	20.26
2021	11	8	18	19.01
2021	11	8	19	17.74
2021	11	8	20	16.51
2021	11	8	21	15.58
2021	11	8	22	14.97
2021	11	8	23	14.52
2021	11	9	0	14.21
2021	11	9	1	14.01
2021	11	9	2	13.76
2021	11	9	3	13.46
2021	11	9	4	13.17
2021	11	9	5	13.01
2021	11	9	6	13.71
2021	11	9	7	16.06
2021	11	9	8	18.44
2021	11	9	9	20.12
2021	11	9	10	21.31
2021	11	9	11	22.19
2021	11	9	12	22.7
2021	11	9	13	22.55
2021	11	9	14	21.74
2021	11	9	15	20.33
2021	11	9	16	18.16
2021	11	9	17	15.19
2021	11	9	18	13.16
2021	11	9	19	11.62
2021	11	9	20	10.41
2021	11	9	21	9.51
2021	11	9	22	8.8
2021	11	9	23	8.28
2021	11	10	0	7.91
2021	11	10	1	7.67
2021	11	10	2	8.4
2021	11	10	3	8.45
2021	11	10	4	8.76
2021	11	10	5	9.38
2021	11	10	6	10.12
2021	11	10	7	14.81
2021	11	10	8	19.02
